,x,y,id
9712,5.1215334,2.171419,1283944235_00000120
9713,24.188723,1.1524905,1283949377_00000170
9714,12.508882,14.602644,A-2-c-2-3-2_93
9715,20.753664,7.5766993,1283943808_00001510
9716,12.298499,-14.985892,B-2-BECHD-13_02
9717,9.6061325,0.9300643,1283949334_00000440
9718,5.0814495,-11.990312,1283949547_00000160
9719,11.046669,20.500235,A-2-c-2-2-3_24
9720,13.328522,6.485105,A-2-c-2-1-16_04
9721,12.962715,-14.005555,1284033953_00000010
9722,8.024483,-4.1622696,1283943336_00000320
9723,-7.851669,-7.8685718,1284895114_00000780
9724,11.446898,-13.841176,A-2-c-1-2-3_028
9725,3.9248033,19.218294,A-2-c-2-3-4_160
9726,23.856321,12.496175,A-1-d-5-1_03
9727,23.65501,11.500426,A-1-a-5-1_14
9728,-7.271488,-7.8116975,1284895114_00001260
9729,10.163335,2.680428,1283943476_00000180
9730,12.912629,-2.9463768,1283943808_00005240
9731,17.406404,11.224476,A-2-c-2-5-6_39
9732,1.8132125,-5.9944887,B-1-BECHM-1_01
9733,0.70778334,-3.857457,1283943220_00000080
9734,8.4874325,-15.2500725,1284863549_00000010
9735,8.206475,19.995,A-2-b-2-4_07
9736,11.640251,4.4138503,A-1-d-5-9_47
9737,10.617448,-1.454949,1283943956_00002800
9738,-4.3988733,3.181107,B-1-BECH-145_01
9739,11.809399,4.7916527,A-2-c-2-2-11-4_02
9740,-8.087424,0.8149395,B-2-BECHD-28_05
9741,12.508763,-3.6192997,1283944456_00000400
9742,14.7694435,7.6763554,1283948826_00000130
9743,13.754057,13.454337,A-2-c-2-1-2_150
9744,14.676011,9.809903,A-2-c-2-4-4_334
9745,7.396382,-17.284111,1284070719_00000020
9746,23.98087,0.5972205,1283949334_00000490
9747,9.026731,23.056664,A-2-a-2-2-2_28
9748,7.5221853,-11.549359,1284072835_00000030
9749,14.73077,9.490164,A-2-c-2-5-7_32
9750,7.78698,19.83337,A-2-c-2-1-5_15
9751,9.6436,19.712633,A-2-c-2-3-1_61
9752,11.949185,-4.849347,1283944391_00000260
9753,11.311058,15.471004,A-2-c-2-5-4_074
9754,23.786777,-0.87102914,1283949474_00000830
9755,4.5549455,-2.9373682,1283944421_00000300
9756,6.91855,19.325459,A-2-c-2-2-3_154
9757,-7.98087,-0.03378403,1284049248_00000020
9758,13.204034,1.621884,1283943956_00002000
9759,-8.484228,0.15695906,1284034054_00000020
9760,16.667845,5.753001,B-1-BECH-214_02
9761,15.318381,12.967555,A-2-c-2-2-8_006
9762,10.170713,-13.723025,B-1-BECH-056_01
9763,16.389494,-2.913018,1283943352_00000100
9764,11.6200695,-15.466378,A-2-f-1-2_2M_47
9765,14.001189,9.884334,1283943808_00004190
9766,9.799956,18.991856,A-2-c-2-4-3_181
9767,13.983672,15.600509,1283943298_00000230
9768,11.854179,7.0642366,1283943336_00000530
9769,6.6757817,12.946478,A-2-c-2-1-2_050
9770,7.3084164,16.300404,A-2-c-2-2-9-8_16
9771,13.315312,14.711703,A-2-f-2-2_2M_22
9772,5.5375366,18.978775,A-2-b-1-1_97
9773,11.868872,10.349878,A-1-e-1-2_02
9774,15.98011,7.5954776,A-1-h-1-7_18
9775,10.947288,-15.476019,1284033589_00000020
9776,5.781294,22.25725,A-2-b-1-1_71
9777,9.742994,13.348274,1283944286_00000550
9778,-5.7131047,-1.0039105,1284072029_00000090
9779,13.495527,-13.68691,A-2-f-1-3_4M_08
9780,13.991453,-14.3643465,1284033554_00000010
9781,17.661362,9.327697,A-2-c-2-5-2_080
9782,11.245655,-4.4671984,1283944553_00000020
9783,25.402824,-0.5090328,1283948923_00000930
9784,16.04396,5.8274593,1283948893_00000030
9785,7.84247,-0.35864833,1283944936_00000260
9786,16.726051,6.2334633,1283949547_00001400
9787,9.368951,17.010628,A-2-b-1-1_122
9788,7.2643185,-0.5915321,A-1-d-5-9_05
9789,5.106344,-11.127424,1283943913_00000010
9790,11.481928,0.8650064,1283949474_00001080
9791,5.5716906,-13.690597,1284895114_00000020
9792,13.212055,10.431127,1283943956_00000530
9793,10.012879,-3.8668041,1283948893_00000020
9794,6.27583,20.337408,A-2-c-2-3-4_112
9795,13.217682,13.646229,A-2-a-2-2-1_02
9796,4.153083,8.313413,B-1-BECH-139_02
9797,8.490399,20.12279,A-2-c-2-1-5_54
9798,5.053347,2.2255805,1283944235_00000500
9799,-3.9661357,-4.713995,1283943867_00000720
9800,19.209179,8.931401,A-2-c-2-2-10-3_26
9801,9.739456,-16.13484,1284276457_00000020
9802,12.565617,3.7814517,1283949547_00000260
9803,3.1761515,-11.146048,1283943913_00001770
9804,9.311527,-15.953764,1284285294_00000060
9805,4.6742773,19.15286,A-2-c-2-4-5_143
9806,14.3077,-13.29575,A-1-c-6-6_01
9807,14.392243,9.566533,1283944286_00001090
9808,12.778267,17.222105,A-2-c-2-4-2_060
9809,12.561302,-3.028361,1283943808_00003500
9810,7.7802563,20.14509,A-2-c-2-3-2_11
9811,25.960094,1.1349319,1283949083_00000990
9812,9.753185,16.59564,1283944421_00000010
9813,8.577629,19.320465,A-2-c-2-4-5_136
9814,15.24499,2.8814132,1284777596_00000010
9815,13.19758,10.8807335,A-1-e-1-1_11
9816,9.631522,-0.81421596,1283943808_00005180
9817,-3.1045246,1.8799666,B-1-BECHD-04_01
9818,19.004639,7.441608,1283944863_00000030
9819,5.2661366,-3.5341966,1284854787_00000020
9820,8.689373,-11.904836,1284072622_00000030
9821,13.561774,15.5754795,A-2-c-2-3-3_75
9822,-6.827846,0.68767,1284781569_00000020
9823,9.999594,11.051096,A-2-c-2-2-10-2_14
9824,5.4305077,-2.312509,A-2-c-1-1_M2_04
9825,19.536497,8.606634,A-2-c-2-2-10-2_25
9826,6.386788,22.526827,A-2-b-1-1_14
9827,7.140962,16.839996,A-2-c-2-3-2_01
9828,9.045012,-4.219984,1284033562_00000020
9829,1.4863267,-3.732055,A-1-h-1-7_22
9830,4.510996,-12.77273,A-1-g-1-6_04
9831,8.925362,12.927237,A-1-d-1-2_08
9832,8.86509,19.409504,A-2-b-1-2_110
9833,2.4868925,-4.372393,1284780287_00000020
9834,7.3777347,15.964851,A-2-c-2-1-12_088
9835,14.202619,14.413838,A-2-c-2-3-3_12
9836,19.04712,8.758371,A-2-c-2-2-10-4_07
9837,3.6945283,-11.478143,1283949547_00000660
9838,8.822839,-13.176311,B-1-BECH-095_03
9839,11.542197,12.842239,A-2-c-2-4-4_280
9840,11.949031,14.007141,A-2-c-2-4-3_096
9841,16.485308,2.4115214,1284071847_00000050
9842,15.268255,12.41942,1283944022_00000330
9843,12.80572,18.685596,A-2-f-2-1_2M_24
9844,25.78209,-1.76195,A-3-c-1-5_09
9845,9.508103,14.905281,A-2-c-2-5-2_079
9846,8.611006,18.496658,A-2-b-2-3_16
9847,-9.141187,13.208443,1283943913_00004090
9848,7.2749166,21.838633,A-2-b-1-1_09
9849,-3.4425418,-1.3490447,128426145X_00000020
9850,13.126492,14.1698,A-2-c-2-1-12_041
9851,13.1423235,-2.3848004,1283943913_00002440
9852,5.449924,-2.1766653,1283944936_00000800
9853,5.1940026,-11.72625,1283943220_00000110
9854,12.964064,-13.710412,A-2-c-1-2-3_008
9855,7.313033,-2.8527894,1283943867_00000360
9856,-5.288909,2.751348,1284261387_00000010
9857,11.486455,15.96782,A-1-e-3-2_31
9858,12.423326,-0.7981615,1283949474_00000580
9859,4.9046373,1.6968105,1283943336_00000360
9860,-3.3720093,-0.4453279,1284895114_00002080
9861,12.292354,-15.128915,B-1-BECH-070_01
9862,-7.7150655,10.695914,1284783049_00000030
9863,8.645296,-12.947642,B-1-BECH-148_03
9864,2.6601472,-3.2436903,1283948923_00001220
9865,4.2968183,-1.0750471,1283943808_00004700
9866,7.950295,12.381076,1283944286_00001190
9867,-3.161434,1.696785,B-1-BECHD-44_01
9868,9.659982,17.355116,A-2-c-2-1-13_04
9869,4.8409314,18.381407,1283943492_00000870
9870,11.543087,-15.510128,A-2-f-1-3_1M_36
9871,8.734239,10.969756,A-1-d-5-2_04
9872,6.6188188,-17.284628,1284070794_00000030
9873,18.620148,8.920549,1283943808_00003410
9874,-7.551877,13.381718,1284069494_00000030
9875,3.8814778,-10.518348,A-2-c-1-1_M11_30
9876,4.972588,-3.459674,1283943905_00002260
9877,25.532627,-1.1768575,A-3-c-2-1_32
9878,5.6928763,-11.581469,1283944138_00000070
9879,12.308509,-4.2302494,1283944596_00000120
9880,-8.430177,0.99282515,B-1-BECH-017_Recto
9881,6.0083127,21.884085,A-2-b-1-1_31
9882,6.647935,-13.249068,1284872521_00000010
9883,13.835582,-2.5259674,1283944316_00000420
9884,13.885098,11.47319,1283943255_00000410
9885,6.526581,19.35718,A-2-c-2-2-3_135
9886,16.300814,10.439831,A-2-a-2-1-1_08
9887,-4.296597,-2.4654908,1284895114_00001380
9888,15.743513,10.218184,1283943999_00000270
9889,11.221963,-13.677688,A-1-e-2-2_01
9890,6.3369527,-8.729726,1283943956_00002580
9891,6.4177213,19.238054,1283943492_00000590
9892,12.797005,6.318065,A-2-c-2-5-4_099
9893,14.999512,7.123835,128489262X_00000010
9894,11.650323,16.471916,A-2-f-2-2_2M_09
9895,23.704298,11.521158,A-1-a-5-1_16
9896,10.606571,20.641748,A-1-e-3-2_02
9897,16.080948,10.240873,1283944022_00000030
9898,14.432554,10.928443,1283943824_00003830
9899,4.503058,7.033544,1284855694_00000030
9900,19.13335,8.597154,A-2-c-2-4-4_097
9901,1.2942672,-5.3861747,1284779793_00000010
9902,17.958696,9.382222,1283943808_00003070
9903,23.204836,-0.6203575,1283948923_00000630
9904,4.684926,-12.980739,A-1-g-1-10_09
9905,-3.6462603,-4.420704,1283949377_00000340
9906,11.007983,13.148628,A-2-c-2-4-3_076
9907,6.670942,21.550173,A-2-c-2-4-2_163
9908,15.539808,5.1080203,A-2-c-2-1-14_01
9909,4.539347,-7.003021,A-2-f-1-2_3M_12
9910,11.760438,-14.175636,B-2-BECHD-39_01
9911,10.961681,-0.594948,1283943883_00000380
9912,15.587234,-2.3766122,1283944367_00000480
9913,11.736285,-15.030132,1284285405_00000010
9914,15.3210125,3.4629974,B-2-BECH-32_01
9915,17.56337,6.450334,A-2-c-1-1_M10_26
9916,-3.4869823,-11.275202,1283943212_00000030
9917,-0.5835875,-5.3642807,1283949377_00000840
9918,10.38203,18.40122,A-2-c-2-3-4_08
9919,11.440591,-14.525877,A-2-f-1-1_2M_17
9920,7.52724,21.085611,A-1-f-32-1_01
9921,8.755536,-5.0409155,1284855368_00000020
9922,-7.7171674,10.516768,1284285863_00000030
9923,12.549804,14.691748,A-2-c-2-4-3_145
9924,14.958913,4.1193376,B-2-BECH-26_03
9925,6.105232,16.017355,A-2-c-2-5-2_026
9926,10.766298,18.860891,A-2-c-2-3-4_63
9927,7.5718017,21.036724,A-2-c-2-4-2_069
9928,4.495782,-2.372678,1283943808_00003060
9929,15.767728,-2.6559958,1283944367_00000660
9930,15.492017,4.8805413,1284262324_00000020
9931,15.405759,4.2600775,A-2-b-1-2_56
9932,15.569571,8.591162,1283943883_00000530
9933,7.3011327,15.858753,A-2-c-2-2-9-2_21
9934,24.598894,-1.1089647,1283948923_00000140
9935,8.502668,23.033628,A-2-a-2-2-3_15
9936,8.214426,-16.100529,1284069648_00000010
9937,14.453708,7.8807416,1283944863_00000150
9938,9.951957,22.105904,A-2-c-2-4-1_168
9939,19.93363,7.618467,1283943808_00001250
9940,23.00839,0.28835246,1283949547_00001060
9941,11.005829,11.495447,1283944286_00000790
9942,12.024227,17.251108,A-2-c-2-3-3_82
9943,6.001319,22.625963,A-2-b-1-1_34
9944,-5.216513,-7.8779936,1284895114_00000220
9945,18.088776,-3.1589026,1283943492_00000080
9946,14.07022,13.549659,1283943905_00001950
9947,7.0141196,12.95144,A-2-a-2-1-4_06
9948,12.514159,4.574778,B-1-BECH-077_02
9949,14.748819,5.0599957,B-1-BECHD-17_01
9950,-8.70795,1.166039,B-1-BECH-038_01
9951,11.1973095,20.799517,A-2-c-2-1-12_021
9952,8.411721,11.918533,A-1-d-5-9_25
9953,6.9323564,13.604881,A-2-c-2-1-2_075
9954,9.115465,-13.286609,B-1-BECH-079_01
9955,-3.3927937,1.2031438,1284033619_00000010
9956,5.781478,21.667631,A-2-b-1-1_16
9957,5.0588593,18.658587,A-2-c-2-4-2_139
9958,7.8976974,19.512959,A-1-f-31-4_51
9959,3.9605272,-8.832754,A-1-g-1-10_26
9960,12.323125,7.203524,A-2-c-2-3-4_73
9961,11.228451,-4.3695884,1283943824_00001180
9962,5.8945355,22.498455,A-2-b-1-1_60
9963,7.505648,17.998299,A-2-c-2-1-2_143
9964,4.663866,-11.21879,A-1-e-3-3_29
9965,10.386073,16.32676,A-2-c-2-1-2_171
9966,12.134473,15.83967,A-2-c-2-2-11-8_06
9967,10.7931185,12.801902,1283943336_00000270
9968,9.02896,-4.259404,1283943824_00000300
9969,16.505253,4.2578907,1284854787_00000010
9970,10.295421,-1.4905074,1284784495_00000040
9971,1.880943,-4.0575366,1283943956_00002960
9972,4.749134,1.5201259,1283943808_00000220
9973,15.133469,-2.4211543,1283943824_00003320
9974,9.76906,21.10826,A-1-f-31-4_44
9975,7.5758786,-17.107388,128407224X_00000010
9976,15.337214,-1.9131573,1283943840_00000520
9977,3.9994805,-12.774902,1283943913_00001540
9978,8.570139,22.12122,A-2-c-2-4-5_026
9979,14.576894,10.315731,A-2-c-2-2-5_10
9980,24.036257,11.787108,A-1-a-4-2_02
9981,6.2789054,-10.319646,1283948923_00000670
9982,5.8010116,22.508158,A-2-b-1-2_119
9983,11.655597,-2.4583755,1283943840_00000060
9984,11.1515255,13.725186,A-2-c-2-2-1_026
9985,-5.2837267,-0.2535431,1284895343_00000010
9986,15.360844,-2.3076003,1283944367_00000240
9987,14.691599,14.604244,A-2-c-2-2-10-1_20
9988,2.4956262,-9.824826,A-2-c-1-1_M11_25
9989,10.127557,17.68552,A-2-c-2-4-1_167
9990,10.922622,-14.378548,1284049310_00000010
9991,5.5061126,18.753899,A-2-c-2-4-2_006
9992,6.9086275,20.784517,A-2-c-2-2-3_93
9993,8.4556265,17.661434,1283943425_00000030
9994,9.625334,0.055208985,1283948923_00000600
9995,5.3832397,-10.626745,A-2-c-1-1_M11_37
9996,17.07481,11.325324,1283944073_00000130
9997,24.154263,-1.208696,1283948923_00000770
9998,-5.5511265,-0.83633876,1284071847_00000090
9999,14.0135565,17.063467,A-2-c-2-2-11-6_01
10000,12.016565,13.579665,1283943824_00003250
10001,17.724504,-2.012954,1283943492_00000720
10002,11.569316,-0.4799791,1283943883_00000440
10003,3.7252293,-9.841286,1283943913_00000810
10004,3.173767,-12.556046,A-2-f-1-3_3M_09
10005,12.191455,9.876805,1283944286_00001750
10006,5.1151524,-9.188801,1283943913_00000590
10007,4.0701537,-11.136512,1283943913_00002540
10008,9.722907,10.262888,A-1-d-5-9_33
10009,6.6952844,16.715193,A-2-c-2-4-3_129
10010,5.419259,-11.845237,A-2-c-1-2-2_003
10011,20.503227,7.761439,1283943808_00001330
10012,17.991262,7.0486107,1283943956_00002050
10013,5.1207204,1.0833774,1283943824_00000720
10014,6.548882,-1.9927689,1283943999_00000400
10015,3.8845925,-8.212981,1283949547_00000770
10016,6.129544,-11.510963,1283943808_00002890
10017,15.84016,1.4587398,1284074617_00000030
10018,7.396342,13.741249,A-2-a-2-1-2_19
10019,-9.419967,12.210647,1284855368_00000050
10020,14.747716,13.854371,1283943255_00000130
10021,8.873953,-1.2541461,1283944456_00000680
10022,11.166275,18.43651,A-2-c-2-3-1_19
10023,7.3641915,-0.60565466,A-1-d-5-9_14
10024,9.794261,15.085013,A-1-f-36-1_01
10025,5.0363603,-11.714666,A-1-h-1-7_07
10026,13.857173,7.35365,A-2-c-2-1-14_19
10027,8.714384,21.591116,A-2-c-2-5-1_219
10028,3.593518,-2.0655215,1283949547_00000610
10029,3.8992438,17.194258,A-2-c-2-4-5_075
10030,6.034627,-10.027496,1283943808_00003370
10031,-5.0033946,-0.8689131,1284895114_00001450
10032,10.393958,12.764481,A-2-c-2-2-1_039
10033,5.494214,18.270111,A-2-c-2-3-4_159
10034,5.852997,-11.505649,1283943808_00002690
10035,15.210306,2.8848345,1284772802_00000010
10036,23.920822,1.2362947,1283949156_00000250
10037,16.313147,4.8553553,1284879437_00000010
10038,16.674747,3.7951348,1284262677_00000010
10039,24.258268,0.9577519,1283949334_00000710
10040,1.9830142,-4.6974072,1283943808_00000900
10041,-7.974358,13.133977,1284075346_00000030
10042,15.932774,12.885685,A-1-f-54-1_02
10043,10.968976,12.859256,A-2-c-2-2-1_144
10044,4.933867,-11.362965,A-2-f-1-3_2M_59
10045,24.489645,0.49917236,1283949334_00000370
10046,11.936221,13.60402,A-2-c-2-4-3_050
10047,12.642075,-14.932254,A-2-f-1-3_2M_12
10048,4.9751644,17.869432,A-1-e-1-2_07
10049,13.096509,-3.0049126,1283944316_00000020
10050,16.353376,-2.31374,1283943883_00000880
10051,8.145849,-17.15373,1284068714_00000020
10052,-7.535392,13.411246,1284068889_00000030
10053,13.933535,-2.613043,1283944316_00000240
10054,6.666352,-17.243639,1284070972_00000070
10055,7.895552,17.365786,A-2-c-2-1-2_193
10056,6.274777,-13.03101,B-1-BECH-129_01
10057,17.11216,-2.016722,1283943492_00001980
10058,7.9266796,17.960615,1283943387_00000110
10059,5.41458,-12.710523,A-2-f-1-3_3M_35
10060,24.117308,-0.47720933,1283949474_00001070
10061,-5.0723763,-7.9145584,1284895114_00000430
10062,4.8119955,18.911943,A-2-c-2-2-1_148
10063,15.730505,16.3118,A-2-c-2-5-4_060
10064,10.986853,4.485161,1283943905_00000230
10065,24.15599,0.44056195,1283949407_00000570
10066,10.996506,21.096931,A-2-c-2-2-3_39
10067,10.01764,14.1927805,1283944367_00000210
10068,-8.000968,1.1274803,B-2-BAB-1_01
10069,14.280506,9.8437805,1283943999_00000390
10070,11.599236,-14.766779,A-2-f-1-3_2M_23
10071,3.567842,-4.8687997,1284894932_00000020
10072,2.9735277,-2.3035774,1284893960_00000020
10073,15.824619,13.824686,A-2-c-2-15_043
10074,16.239721,9.125129,1283944073_00000020
10075,14.042547,9.867128,A-1-d-2-1_01
10076,13.483544,-1.6746596,1283943956_00002620
10077,7.0149055,-4.565521,1283943336_00000200
10078,3.40494,-7.4702544,A-2-c-1-1_M11_68
10079,9.587955,16.139378,A-2-f-2-2_1M_03
10080,9.236644,9.950363,A-1-d-1-3_19
10081,-5.134832,4.435871,1282791362_00000320
10082,5.151912,18.562206,A-2-c-2-4-1_206
10083,14.745419,16.05551,A-2-c-2-5-4_007
10084,17.0932,-3.0798655,1283944316_00000880
10085,18.397217,10.09844,A-2-c-2-1-16_46
10086,8.800279,-13.552377,B-1-BECH-042_02
10087,4.498525,-13.289881,A-1-g-1-9_03
10088,23.428608,0.19250861,1283949547_00001710
10089,4.9248924,-0.6232117,1283943212_00000200
10090,8.741171,0.6886347,1283949334_00000580
10091,-4.143065,-4.9177403,1283943824_00000480
10092,6.163852,22.279057,A-2-b-1-1_96
10093,18.31153,10.567059,A-2-c-2-2-8_049
10094,-9.699577,11.391676,1284915352_00000050
10095,18.440504,9.919548,A-2-c-2-1-2_129
10096,7.4796033,21.269176,A-2-c-2-4-2_129
10097,10.771944,20.865257,A-2-c-2-4-3_256
10098,5.4622746,-11.478296,1283943956_00001530
10099,15.139911,2.1169286,1284068862_00000020
10100,5.846684,-11.645456,A-2-c-1-2-1_001
10101,11.132037,12.052836,A-2-c-2-2-10-3_61
10102,16.969494,8.695248,A-1-d-5-8_13
10103,5.027698,17.248812,A-2-c-2-3-4_34
10104,-8.487055,12.940837,1284784096_00000050
10105,15.539081,6.494441,A-2-c-2-5-1_186
10106,6.5812874,17.552198,A-2-c-2-1-11_11
10107,7.2206554,-8.042452,A-1-h-1-7_14
10108,4.5547075,1.3611368,1283943808_00000300
10109,12.31489,15.999785,A-2-c-2-1-2_203
10110,2.7433908,-6.6471148,1283949474_00000300
10111,10.58663,17.282394,A-2-c-2-2-11-3_01
10112,-9.948595,9.635241,1284073351_00000030
10113,-8.246168,1.0100309,B-2-BECHR-4_02
10114,11.901609,20.471857,A-2-c-2-2-3_108
10115,11.656706,19.523882,A-2-c-2-4-1_148
10116,16.777554,2.1384435,1284776352_00000040
10117,16.845564,8.88306,A-2-c-2-4-4_273
10118,12.938033,13.064579,A-2-c-2-5-2_109
10119,7.9373713,15.413275,A-2-c-2-1-2_003
10120,14.120871,16.106243,A-2-c-2-1-12_054
10121,9.087211,22.889477,A-2-a-2-2-3_39
10122,26.099821,0.9788065,1283949083_00001130
10123,-8.213202,12.157144,1284070972_00000090
10124,16.795223,8.988875,1283944936_00000250
10125,6.1608443,-16.245964,1284074021_00000020
10126,14.641959,17.273727,A-2-c-2-2-6_097
10127,12.102477,17.329588,A-2-c-2-1-13_11
10128,-0.5314753,-5.2932415,1283949377_00000200
10129,-0.30170488,-3.269966,1283943808_00001120
10130,1.8551993,-4.4335623,1283943808_00001520
10131,10.514784,19.658682,A-2-c-2-4-2_161
10132,14.632039,9.434807,A-2-c-2-2-10-4_62
10133,25.72144,-2.218235,A-3-e-15-1_04
10134,7.937943,17.361109,A-2-c-2-1-2_121
10135,17.747543,9.436336,A-2-c-2-4-4_024
10136,18.473862,8.687331,A-2-a-2-5-1_06
10137,5.0239325,2.1730325,1283944235_00000520
10138,25.985687,-0.35985997,1283948923_00000530
10139,-5.161188,0.1874155,1284895114_00001370
10140,12.127722,16.527363,1283943824_00004810
10141,2.4820502,-1.7591275,1283943808_00003260
10142,13.839365,-13.603298,A-2-f-1-3_2M_28
10143,4.4067655,19.078398,A-2-c-2-5-1_151
10144,10.839307,-13.79733,B-2-BECHD-22_01
10145,18.484095,10.47213,A-1-f-43-2_01
10146,14.231928,12.168879,A-2-c-2-4-4_270
10147,12.106636,20.246115,A-2-a-2-2-2_22
10148,25.153519,12.313042,A-1-a-6-1_03
10149,7.0996785,-8.089904,1283943220_00000140
10150,13.428665,2.6036665,1283944286_00000640
10151,10.459806,14.998372,A-2-c-2-4-3_073
10152,16.206463,9.451123,A-2-c-2-5-7_58
10153,6.60752,18.410042,A-2-c-2-2-3_82
10154,4.4932103,19.529694,A-2-c-2-4-1_008
10155,15.036269,16.9812,A-1-f-33-1_07
10156,14.285394,8.328636,1283944286_00001690
10157,14.158448,9.214517,1283952750_00000310
10158,14.791342,13.1252575,A-2-c-2-5-1_036
10159,-7.974966,12.280166,1284072908_00000050
10160,-9.008167,13.085184,128479847X_00000030
10161,-0.4213167,-3.6869607,1283943913_00003300
10162,4.187297,19.533619,A-2-c-2-4-5_092
10163,11.40832,12.832147,A-2-c-2-4-3_249
10164,7.784414,12.438202,A-2-a-2-1-5_32
10165,14.124972,-14.123901,1284075206_00000010
10166,-7.9040904,9.948925,1284070611_00000050
10167,6.670746,-17.140392,128407109X_00000040
10168,11.295719,16.4188,A-2-c-2-5-4_073
10169,14.821161,4.3661947,B-1-KRU-1_01
10170,-0.009936917,-2.7275608,A-2-b-1-1_165
10171,9.63475,15.282676,A-2-c-2-3-2_67
10172,9.069874,10.596648,A-1-d-1-1_07
10173,16.137257,2.414196,B-2-BECH-24_01
10174,1.421146,-3.9685717,1283943956_00002060
10175,15.678266,3.909815,1283943840_00000050
10176,9.065468,2.5341797,1283943972_00000820
10177,6.1182523,19.174326,A-2-b-1-1_110
10178,13.29825,1.2051266,1283943956_00001780
10179,-10.519775,12.099792,1284071308_00000130
10180,24.986713,-0.28176236,1283949334_00000870
10181,6.1345496,13.303803,1284774724_00000030
10182,22.730375,0.17897649,1283948923_00000660
10183,7.903902,16.911345,A-2-c-2-5-1_103
10184,11.04359,15.546072,A-2-c-2-4-3_033
10185,1.1884406,-3.9039378,1283943956_00002040
10186,12.103695,-3.5670278,A-3-d-2-22_02
10187,5.821837,-10.97766,1283943808_00001110
10188,25.82861,-1.8563287,A-3-c-1-5_05
10189,7.1783338,-16.644045,B-2-BECH-10_02
10190,4.9362435,-11.723551,A-2-f-1-1_1M_10
10191,3.4404354,-10.537843,1283943913_00001890
10192,6.1266947,-10.653275,1283943913_00001680
10193,12.667437,12.278409,A-2-c-2-1-2_034
10194,4.669978,-1.6371362,1283944774_00000160
10195,1.6320796,-4.2976665,1283943808_00001460
10196,-8.208108,1.1658081,B-1-BECH-175_02
10197,26.014908,1.3844376,1283949407_00000550
10198,8.903278,18.901133,A-2-c-2-5-1_302
10199,11.312538,17.214193,A-2-c-2-1-4_18
10200,3.792269,-13.040972,A-2-f-1-3_3M_32
10201,15.05156,14.782996,1283943824_00004610
10202,12.042308,16.499174,A-2-f-2-2_1M_06
10203,-5.4088116,-1.2165605,1284261018_00000120
10204,15.052513,16.47393,A-2-c-2-2-9-4_02
10205,8.242903,16.943289,A-2-c-2-1-2_010
10206,7.5548215,20.641197,A-2-c-2-4-2_017
10207,25.167074,12.474836,A-1-a-3-1_19
10208,13.42596,9.044681,1283944286_00001530
10209,6.878867,17.817593,1283943492_00000530
10210,4.390683,-9.956437,A-1-e-3-3_07
10211,9.812572,-1.2482604,1283944421_00000660
10212,20.412159,7.6627717,1283943808_00001370
10213,14.426463,17.174582,A-2-c-2-5-7_18
10214,0.71462494,-3.607556,1283943956_00000880
10215,7.1233115,18.027824,A-2-c-2-1-2_320
10216,14.065951,12.299358,1283943212_00000210
10217,4.8634067,6.699133,B-1-BECHD-01_01
10218,8.506443,-15.227521,128426307X_00000030
10219,10.88198,13.635206,A-2-c-2-4-4_314
10220,-10.347801,11.851084,1284068722_00000050
10221,6.9712334,12.029805,A-1-d-5-4_12
10222,15.327213,5.887404,B-1-CAS-4_01
10223,18.840525,8.336825,A-2-c-2-4-4_185
10224,24.055689,-0.35614777,1283949245_00000120
10225,9.905685,13.210282,1283943840_00000530
10226,-0.7008976,-3.1790802,1283948923_00000680
10227,10.069703,17.68587,1283943336_00000070
10228,-8.528179,-0.25175112,1284073858_00000010
10229,-8.676874,0.89399415,B-2-BECHD-12_02
10230,7.0489416,18.336647,A-2-c-2-1-2_019
10231,6.170609,-10.478425,1283944936_00000910
10232,6.9977,-17.129322,1284070891_00000040
10233,5.0475106,-12.932381,A-1-g-1-9_02
10234,15.411603,5.368295,B-1-BECHD-29_01
10235,3.1997168,-4.965404,1283949547_00001040
10236,24.427732,12.48372,A-1-a-4-1_08
10237,13.886569,-13.54999,A-2-c-1-2-3_027
10238,-2.5857294,-5.288994,1283949407_00000460
10239,3.168695,-3.5270202,1284893022_00000020
10240,7.943889,16.09464,A-2-c-2-3-2_71
10241,11.427861,7.9388847,A-1-d-4-2_28
10242,7.2242727,19.125797,A-2-c-2-2-3_37
10243,1.3062451,-3.3343046,A-1-f-46-1_01
10244,9.167265,-0.33528545,1283948923_00000300
10245,12.69064,5.595715,A-2-c-2-4-4_243
10246,7.7815495,-12.244087,B-1-BECH-081_02
10247,7.2820606,21.529308,A-2-c-2-4-2_147
10248,14.389561,12.612606,1283943492_00002050
10249,10.52666,10.267686,A-1-d-1-2_13
10250,5.9721923,16.136139,A-2-c-2-2-9-2_17
10251,5.4838767,-11.548506,1283943808_00002790
10252,15.437257,5.1541758,B-1-BECHD-16_02
10253,16.20371,11.510148,1283944456_00000030
10254,-3.5395951,-4.340523,1283949334_00000700
10255,12.640966,14.401944,A-2-c-2-3-2_46
10256,-3.520471,-11.25599,1283943840_00000450
10257,6.554097,-16.756939,1284069052_00000010
10258,16.040348,4.37313,1284263126_00000010
10259,14.950748,6.114991,B-1-ULRA-1_02
10260,8.8403845,12.711843,A-2-c-2-1-1_037
10261,-4.9538574,4.452671,1282791109_00000130
10262,8.147164,-14.524579,1284877566_00000010
10263,11.290786,-2.044328,A-2-a-2-4-7_12
